,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street
968,2019-01-29,43172,19-1254,178,2019-01-29 17:48:00,,,,,DISTURBANCE,Walk-In,TAKEN/REFERRED TO OTHER AGENCY,PATROL KALVIN DZIEDZIAK,38,NORTH STREET
969,2019-01-29,43243,19-1255,179,2019-01-29 17:55:00,2019-01-29 18:01:30,2019-01-29 18:01:38,2019-01-29 18:04:10,,TRAFFIC COMPLAINT,Phone,GONE ON ARRIVAL,PATROL KALVIN DZIEDZIAK,"31, 31",COLE AVENUE
970,2019-01-29,43298,19-1256,179,,,,2019-01-29 17:58:52,2019-01-29 18:00:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,SIMONDS ROAD
971,2019-01-29,43319,19-1257,179,2019-01-29 18:02:00,2019-01-29 18:06:52,2019-01-29 18:07:13,2019-01-29 18:10:40,2019-01-29 18:15:34,ROAD CONDITIONS,Phone,TAKEN/REFERRED TO OTHER AGENCY,PATROL KALVIN DZIEDZIAK,31,MEACHAM STREET
972,2019-01-29,43407,19-1258,179,2019-01-29 18:43:00,,,2019-01-29 18:44:04,2019-01-29 18:56:26,MOTOR VEHICLE STOP,Initiated,VEHICLE OPENED,SERGEANT DAVID R LEMIEUX,31,BALLOU LANE
973,2019-01-29,43459,19-1260,179,2019-01-29 20:41:00,,,2019-01-29 20:45:03,2019-01-29 20:51:50,ROAD CONDITIONS,Phone,NO ACTION REQUIRED,PATROL KALVIN DZIEDZIAK,30,PARK STREET
974,2019-01-29,43504,19-1262,180,2019-01-29 21:18:00,2019-01-29 21:22:32,2019-01-29 21:23:05,2019-01-29 21:27:09,2019-01-29 21:34:38,SUSPICIOUS MOTOR VEHICLE,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,30,THORNLIEBANK ROAD
975,2019-01-30,43618,19-1263,180,2019-01-30 03:24:00,,,,2019-01-30 03:25:34,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET
976,2019-01-30,43643,19-1265,180,2019-01-30 07:16:00,2019-01-30 14:28:19,,2019-01-30 14:30:47,2019-01-30 14:30:47,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","30, 30, 30",COLD SPRING ROAD
977,2019-01-30,43681,19-1266,180,2019-01-30 07:42:00,2019-01-30 15:03:05,2019-01-30 15:05:25,2019-01-30 15:18:25,2019-01-30 15:18:25,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","30, 38",GALE ROAD
978,2019-01-30,43712,19-1267,180,2019-01-30 07:53:00,2019-01-30 07:54:40,2019-01-30 07:55:03,2019-01-30 08:05:53,,ALARM,Phone,ALARM,CHIEF KYLE J JOHNSON,36,MAIN STREET
979,2019-01-30,43775,19-1268,181,,,,2019-01-30 08:08:04,,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,CHURCH STREET
980,2019-01-30,43799,19-1269,181,2019-01-30 08:09:00,2019-01-30 13:25:05,,2019-01-30 13:26:00,2019-01-30 13:42:05,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","30, 30",COLE AVENUE
981,2019-01-30,43825,19-1270,181,2019-01-30 08:16:00,,,2019-01-30 08:16:33,2019-01-30 08:37:53,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,SOUTHWORTH STREET
982,2019-01-30,43845,19-1271,181,2019-01-30 08:49:00,,,,2019-01-30 08:52:04,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,N HOOSAC ROAD
983,2019-01-30,43885,19-1272,181,2019-01-30 08:53:00,,,,2019-01-30 08:53:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,N HOOSAC ROAD
984,2019-01-30,43914,19-1273,181,2019-01-30 08:58:00,,,,2019-01-30 09:00:38,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,STONEY LEDGE ROAD
985,2019-01-30,43943,19-1274,182,2019-01-30 09:02:00,,,,2019-01-30 09:06:10,BUILDING CHECK,Other,PATROL ADVISED,"PATROL DAVID JENNINGS, D",30,LONGVIEW TERRACE
986,2019-01-30,43967,19-1275,182,2019-01-30 09:04:00,,,2019-01-30 09:05:30,2019-01-30 09:07:43,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,CHIEF KYLE J JOHNSON,33,COLD SPRING ROAD
987,2019-01-30,43991,19-1277,182,2019-01-30 09:08:00,,,2019-01-30 09:09:17,2019-01-30 09:10:50,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,CHIEF KYLE J JOHNSON,33,COLD SPRING ROAD
988,2019-01-30,44016,19-1276,182,2019-01-30 09:09:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,FRENIER AVENUE
989,2019-01-30,44042,19-1278,182,2019-01-30 09:09:00,,,,2019-01-30 09:10:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,HARWOOD STREET
990,2019-01-30,44068,19-1279,182,2019-01-30 09:11:00,,,2019-01-30 09:12:51,2019-01-30 09:13:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,CHIEF KYLE J JOHNSON,,COLD SPRING ROAD
991,2019-01-30,44095,19-1280,183,2019-01-30 09:13:00,,,,2019-01-30 09:15:51,PARKING CHECK,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",30,PARK STREET
992,2019-01-30,44116,19-1281,183,2019-01-30 09:17:00,,,,2019-01-30 09:17:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,HAWTHORNE ROAD
993,2019-01-30,44144,19-1282,183,2019-01-30 09:19:00,,,,2019-01-30 09:20:37,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,HILL PROVINCE ROAD
994,2019-01-30,44179,19-1283,183,2019-01-30 09:24:00,,,2019-01-30 09:25:05,2019-01-30 09:34:39,MOTOR VEHICLE STOP,Initiated,CITATION,CHIEF KYLE J JOHNSON,33,ADAMS ROAD
995,2019-01-30,44251,19-1285,183,2019-01-30 09:27:00,,,,2019-01-30 09:32:36,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,SAND SPRINGS ROAD
996,2019-01-30,44274,19-1287,183,2019-01-30 09:47:00,,,,2019-01-30 09:49:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,N HEMLOCK LANE
997,2019-01-30,44299,19-1288,184,2019-01-30 09:51:00,,,,2019-01-30 10:00:36,MOTOR VEHICLE STOP,Initiated,CITATION,"PATROL DAVID JENNINGS, D",30,WILLIAMSTOWN ROAD
998,2019-01-30,44370,19-1289,184,2019-01-30 09:57:00,,,2019-01-30 09:57:17,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,WILLIAMSTOWN ROAD
999,2019-01-30,44438,19-1290,184,2019-01-30 10:01:00,,,2019-01-30 10:01:53,2019-01-30 10:09:04,MOTOR VEHICLE STOP,Initiated,CITATION,CHIEF KYLE J JOHNSON,33,BRIDGES ROAD
1000,2019-01-30,44507,19-1292,184,2019-01-30 12:37:00,,,2019-01-30 12:37:34,2019-01-30 12:44:07,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,SIMONDS ROAD
1001,2019-01-30,44553,01267-2106,184,2019-01-30 04:22:00,,,,,LARCENY,Other,ALARM,PATROL SHUAN N WILLIAM,,SIMONDS ROAD
1002,2019-01-30,44573,01267-2106,184,,,,,,SEX OFFENDER REGISTRATION,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD
1003,2019-01-30,44578,19-1293,184,2019-01-30 12:51:00,,,,2019-01-30 13:20:14,DISABLED M V,Initiated,VEHICLE TOWED,"PATROL DAVID JENNINGS, D",30,WILLIAMSTOWN ROAD
1004,2019-01-30,44682,19-1295,185,2019-01-30 14:02:00,2019-01-30 14:04:39,2019-01-30 14:06:04,2019-01-30 14:08:23,2019-01-30 14:12:35,ANIMAL CONTROL,Phone,GONE ON ARRIVAL,DISPATCHER CHRISTINE LEMOINE,30,COLD SPRING ROAD
1005,2019-01-30,44727,19-1296,185,2019-01-30 14:22:00,,,,2019-01-30 14:28:04,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,"PATROL DAVID JENNINGS, D",30,COLD SPRING ROAD
1006,2019-01-30,44799,19-1297,185,2019-01-30 15:20:00,2019-01-30 15:41:17,,2019-01-30 15:20:04,2019-01-30 15:41:21,MOTOR VEHICLE STOP,Initiated,CITATION - CIVIL,PATROL JOHN J MCCONNELL JR,"38, 38",MAIN STREET
1007,2019-01-30,44871,19-1298,185,2019-01-30 15:24:00,,,2019-01-30 15:24:57,2019-01-30 15:32:34,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,PARK STREET
1008,2019-01-30,44892,19-1300,185,2019-01-30 15:34:00,,,2019-01-30 15:34:42,2019-01-30 15:40:33,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET
1009,2019-01-30,44914,19-1301,186,2019-01-30 15:42:00,2019-01-30 15:43:23,2019-01-30 15:44:41,,2019-01-30 15:46:22,ALARM,911,ALARM FALSE,PATROL SHUAN N WILLIAM,"34, 38",HANCOCK ROAD
1010,2019-01-30,44958,19-1303,186,2019-01-30 16:42:00,,,,,ROAD CONDITIONS,Radio,TAKEN/REFERRED TO OTHER AGENCY,PATROL SHUAN N WILLIAM,,NORTH STREET
1011,2019-01-30,45003,19-1306,186,2019-01-30 17:51:00,,,2019-01-30 17:53:35,2019-01-30 17:55:47,PARKING CHECK,Initiated,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET
1012,2019-01-30,45026,19-1308,186,2019-01-30 18:13:00,2019-01-30 18:22:22,2019-01-30 18:22:51,2019-01-30 18:25:30,2019-01-30 18:36:40,WELL BEING CHECK,Walk-In,UNABLE TO LOCATE,PATROL SHUAN N WILLIAM,37k,COLD SPRING ROAD
1013,2019-01-30,45118,19-1311,186,2019-01-30 18:47:00,,,,2019-01-30 18:48:26,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KEVIN P GARNER,34,SIMONDS ROAD
1014,2019-01-30,45146,19-1315,186,2019-01-30 20:15:00,,,2019-01-30 20:17:12,2019-01-30 20:17:32,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KEVIN P GARNER,34,MAIN STREET
1015,2019-01-31,45181,19-1319,187,2019-01-31 03:56:00,,,2019-01-31 03:56:10,2019-01-31 03:57:17,PARKING CHECK,Phone,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET
1016,2019-01-31,45203,19-1320,187,2019-01-31 08:35:00,,,,2019-01-31 08:38:19,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
1017,2019-01-31,45242,19-1321,187,2019-01-31 08:42:00,,,,2019-01-31 08:42:44,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
1018,2019-01-31,45270,19-1322,187,2019-01-31 08:48:00,,,2019-01-31 08:48:21,2019-01-31 08:48:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET
1019,2019-01-31,45300,19-1323,188,2019-01-31 08:49:00,,,2019-01-31 08:49:50,2019-01-31 08:50:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,FRENIER AVENUE
1020,2019-01-31,45325,19-1324,188,2019-01-31 08:49:00,,,,2019-01-31 08:52:05,SERVE SUMMONS,Initiated,SERVED IN HAND,"PATROL DAVID JENNINGS, D",30,MCLEAN COURT
1021,2019-01-31,45361,19-1326,188,2019-01-31 08:54:00,,,2019-01-31 08:54:28,2019-01-31 08:55:14,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,LONGVIEW TERRACE
1022,2019-01-31,45386,19-1327,188,2019-01-31 08:56:00,,,2019-01-31 08:57:27,2019-01-31 08:58:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,STONEY LEDGE ROAD
1023,2019-01-31,45412,19-1328,188,2019-01-31 08:57:00,,,,2019-01-31 08:59:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,HILL PROVINCE ROAD
1024,2019-01-31,45442,19-1329,189,2019-01-31 20:19:00,,,,2019-01-31 09:00:10,BUILDING CHECK,Other,PATROL ADVISED,"PATROL DAVID JENNINGS, D",30,HAWTHORNE ROAD
1025,2019-01-31,45469,19-1330,189,2019-01-31 09:02:00,,,,2019-01-31 09:03:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,COLD SPRING ROAD
1026,2019-01-31,45496,19-1331,189,2019-01-31 09:06:00,,,,2019-01-31 09:08:00,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,COLD SPRING ROAD
1027,2019-01-31,45523,19-1332,189,2019-01-31 09:29:00,2019-01-31 09:31:22,2019-01-31 09:31:25,2019-01-31 09:35:39,2019-01-31 09:42:28,PUBLIC SERVICE,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,"30, 37k",PINE LODGE PARK PLACE
1028,2019-01-31,45559,19-1334,189,2019-01-31 10:21:00,2019-01-31 10:21:41,2019-01-31 10:22:48,2019-01-31 10:23:06,2019-01-31 10:29:15,TRAFFIC COMPLAINT,Phone,UNABLE TO LOCATE,DISPATCHER WILLIAM C JENNINGS JR,30,SAND SPRINGS ROAD
1029,2019-01-31,45633,19-1343,189,2019-01-31 11:46:00,,,,,DISABLED M V,Phone,LOG ENTRY REQUEST,DISPATCHER LAURIE TUPER,,SPRING STREET
1030,2019-01-31,45689,19-1338,190,2019-01-31 11:53:00,2019-01-31 11:53:00,,2019-01-31 11:53:08,2019-01-31 12:07:40,THREATS/HARASSMENT,Phone,LOG ENTRY REQUEST,DISPATCHER WILLIAM C JENNINGS JR,30,WATER STREET
1031,2019-01-31,45786,19-1340,190,2019-01-31 12:08:00,,,,,SUSPICIOUS ACTIVITY,Walk-In,PATROL ADVISED,DISPATCHER WILLIAM C JENNINGS JR,,MAIN STREET
1032,2019-01-31,45914,19-1339,190,2019-01-31 12:10:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS
1033,2019-01-31,45943,19-1341,190,2019-01-31 12:35:00,,2019-01-31 12:38:22,2019-01-31 12:42:53,2019-01-31 12:54:44,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT TAKEN,DISPATCHER WILLIAM C JENNINGS JR,30,SPRING STREET
1034,2019-01-31,46084,19-1342,191,2019-01-31 12:45:00,,,,,PUBLIC RECORDS REQUEST,Walk-In,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,THE KNOLLS
1035,2019-01-31,46107,19-1344,191,2019-01-31 12:55:00,,,2019-01-31 12:55:48,2019-01-31 13:33:11,SEX OFFENDER REGISTRATION,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
1036,2019-01-31,46131,19-1346,191,2019-01-31 15:04:00,,,,2019-01-31 15:12:19,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,PARK STREET
1037,2019-01-31,46152,19-1347,191,2019-01-31 15:10:00,2019-01-31 15:12:35,2019-01-31 15:12:55,2019-01-31 15:14:33,2019-01-31 15:17:07,ANIMAL CONTROL,Phone,GONE ON ARRIVAL,PATROL SHUAN N WILLIAM,34,COLE AVENUE
1038,2019-01-31,46232,19-1349,191,2019-01-31 15:23:00,,,2019-01-31 15:25:14,2019-01-31 15:33:06,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET
1039,2019-01-31,46254,19-1352,191,2019-01-31 17:32:00,,,,2019-01-31 17:32:53,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KEVIN P GARNER,34,SIMONDS ROAD
1040,2019-01-31,46282,19-1353,191,2019-01-31 18:24:00,,,2019-01-31 18:25:28,2019-01-31 18:25:32,ASSIST OTHER AGENCY,911,TAKEN/REFERRED TO OTHER AGENCY,PATROL SHUAN N WILLIAM,38,LONGVIEW TERRACE
1041,2019-01-31,46326,19-1354,192,2019-01-31 18:31:00,,,2019-01-31 18:32:09,2019-01-31 18:32:14,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,MAIN STREET
1042,2019-01-31,46356,19-1355,192,2019-01-31 18:34:00,,,2019-01-31 18:35:09,2019-01-31 18:36:31,PARKING CHECK,Phone,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET
1043,2019-01-31,46378,19-1356,192,2019-01-31 18:48:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,PATROL SHUAN N WILLIAM,,OBSERVATORY LANE
1044,2019-01-31,46395,19-1357,192,2019-01-31 20:51:00,2019-01-31 20:57:59,2019-01-31 20:59:07,2019-01-31 21:01:30,2019-01-31 21:23:48,MOTOR VEHICLE STOP,Initiated,ARREST (S),PATROL KEVIN P GARNER,"38, 34",N HOOSAC ROAD
1045,2019-01-31,46450,01247-3608,192,2019-01-31 04:14:00,,,,,ASSAULT,Phone,ALARM,PATROL TANIA HERNANDEZ,,BUXTON HILL ROAD
1046,2019-01-31,46470,01247-3608,192,2019-01-31 21:06:00,,,,,LARCENY,Other,CITATION,PATROL TANIA HERNANDEZ,43,ADAMS ROAD
1047,2019-01-31,46544,19-1358,192,2019-01-31 21:44:00,2019-01-31 22:13:28,2019-01-31 21:45:23,2019-01-31 22:32:51,2019-01-31 22:39:40,MOTOR VEHICLE LOCK OUT,Phone,SERVICES RENDERED,PATROL SHUAN N WILLIAM,"34, 38",WATER STREET
1048,2019-02-01,46649,19-1362,193,2019-02-01 03:47:00,,,2019-02-01 03:47:07,2019-02-01 03:47:53,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET
1049,2019-02-01,46672,19-1363,193,2019-02-01 05:42:00,,,,2019-02-01 05:48:29,SUSPICIOUS MOTOR VEHICLE,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,38,NORTH STREET
1050,2019-02-01,46785,19-1364,193,2019-02-01 07:16:00,2019-02-01 07:19:36,2019-02-01 07:19:37,2019-02-01 07:23:39,2019-02-01 07:29:26,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT TAKEN,DISPATCHER CHRISTINE LEMOINE,"30, 36",COLD SPRING ROAD
1051,2019-02-01,46952,19-1365,194,2019-02-01 07:32:00,,,2019-02-01 07:33:13,2019-02-01 07:33:43,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
1052,2019-02-01,46977,19-1366,194,2019-02-01 07:37:00,,,2019-02-01 07:37:49,2019-02-01 07:38:12,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,36,COLD SPRING ROAD
1053,2019-02-01,47002,19-1367,194,2019-02-01 07:43:00,2019-02-01 14:59:02,2019-02-01 15:00:53,2019-02-01 07:44:16,2019-02-01 15:20:39,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 31",GALE ROAD
1054,2019-02-01,47028,19-1368,194,2019-02-01 08:32:00,,,2019-02-01 08:32:48,2019-02-01 08:32:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,N HOOSAC ROAD
1055,2019-02-01,47058,19-1369,194,2019-02-01 08:34:00,,,2019-02-01 08:34:47,2019-02-01 08:35:09,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,N HOOSAC ROAD
1056,2019-02-01,47088,17:23,194,,,,,,ASSAULT,Phone,SERVED IN HAND,PATROL BRAD SACCO,,ADAMS ROAD
1057,2019-02-01,47099,19-1370,195,2019-02-01 09:11:00,2019-02-01 09:19:35,,2019-02-01 09:19:50,2019-02-01 09:38:19,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","30, 30",COLD SPRING ROAD
1058,2019-02-01,47126,19-1371,195,2019-02-01 09:13:00,,,,2019-02-01 09:19:20,MOTOR VEHICLE STOP,Initiated,CITATION,"PATROL DAVID JENNINGS, D",30,COLD SPRING ROAD
1059,2019-02-01,47197,19-1372,195,2019-02-01 09:15:00,,,,2019-02-01 09:16:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HILL PROVINCE ROAD
1060,2019-02-01,47223,19-1373,195,2019-02-01 09:19:00,,,2019-02-01 09:19:32,2019-02-01 09:19:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HAWTHORNE ROAD
1061,2019-02-01,47250,19-1374,195,2019-02-01 09:37:00,,,2019-02-01 09:38:09,2019-02-01 09:43:06,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,PARK STREET
1062,2019-02-01,47273,19-1376,196,2019-02-01 09:44:00,,,,2019-02-01 09:46:01,BUILDING CHECK,Other,CITATION - WARNING,"PATROL DAVID JENNINGS, D",30,STONEY LEDGE ROAD
1063,2019-02-01,47300,19-1377,196,2019-02-01 09:47:00,,,,2019-02-01 09:48:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,LONGVIEW TERRACE
1064,2019-02-01,47325,19-1378,196,2019-02-01 09:50:00,,,,2019-02-01 09:51:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,FRENIER AVENUE
1065,2019-02-01,47350,19-1379,196,2019-02-01 09:51:00,,,,2019-02-01 09:52:05,PARKING CHECK,Initiated,PATROL ADVISED,"PATROL DAVID JENNINGS, D",30,HARWOOD STREET
1066,2019-02-01,47375,19-1380,196,2019-02-01 09:55:00,,,,2019-02-01 10:00:06,PARKING CHECK,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",30,SPRING STREET
1067,2019-02-01,47396,19-1381,196,2019-02-01 10:05:00,,,,2019-02-01 10:36:33,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","30, 34",OLD FARM WAY
1068,2019-02-01,47423,19-1382,197,2019-02-01 10:18:00,,,2019-02-01 10:19:26,2019-02-01 10:43:12,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,CHURCH STREET
1069,2019-02-01,47447,19-1383,197,2019-02-01 12:17:00,,,,2019-02-01 12:20:03,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,COLD SPRING ROAD
1070,2019-02-01,47471,19-1384,197,2019-02-01 12:27:00,,,,,TRAFFIC COMPLAINT,Phone,PATROL ADVISED,CHIEF KYLE J JOHNSON,,COLD SPRING ROAD
1071,2019-02-01,47524,19-1385,197,2019-02-01 12:31:00,,,,2019-02-01 12:33:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",30,CHURCH STREET
1072,2019-02-01,47547,19-1386,197,2019-02-01 12:44:00,,,,,THREATS/HARASSMENT,Phone,PATROL ADVISED,CHIEF KYLE J JOHNSON,,COLD SPRING ROAD
1073,2019-02-01,47597,19-1389,197,2019-02-01 13:53:00,,2019-02-01 13:54:04,2019-02-01 13:54:54,2019-02-01 14:01:24,PARKING COMPLAINT,Phone,SERVICES RENDERED,CHIEF KYLE J JOHNSON,37k,HAWTHORNE ROAD
1074,2019-02-01,47688,19-1390,197,2019-02-01 14:07:00,2019-02-01 14:09:16,2019-02-01 14:09:44,2019-02-01 14:12:19,2019-02-01 14:39:50,DISTURBANCE,Phone,SERVICES RENDERED,CHIEF KYLE J JOHNSON,30,HENDERSON ROAD
1075,2019-02-01,47825,19-1391,198,2019-02-01 14:19:00,2019-02-01 14:19:54,2019-02-01 14:20:12,2019-02-01 14:24:47,2019-02-01 14:49:14,LICENSE TO CARRY,Walk-In,TAKEN/REFERRED TO OTHER AGENCY,CHIEF KYLE J JOHNSON,36,NORTH STREET
1076,2019-02-01,47875,19-1392,198,2019-02-01 15:21:00,,,2019-02-01 15:21:45,2019-02-01 15:28:15,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,PARK STREET
1077,2019-02-01,47896,19-1393,198,2019-02-01 15:21:00,,,,2019-02-01 15:30:42,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,SPRING STREET
1078,2019-02-01,47920,19-1394,198,2019-02-01 16:17:00,2019-02-01 16:17:36,,2019-02-01 16:17:42,2019-02-01 16:36:17,LICENSE TO CARRY,Walk-In,SERVICES RENDERED,PATROL SHUAN N WILLIAM,31,NORTH STREET
1079,2019-02-01,47945,19-1396,198,2019-02-01 17:18:00,,,2019-02-01 17:18:49,2019-02-01 17:20:09,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,SIMONDS ROAD
1080,2019-02-01,47969,19-1397,199,2019-02-01 17:26:00,,,2019-02-01 17:29:02,2019-02-01 17:31:02,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,SCHOOL STREET
1081,2019-02-01,47990,19-1398,199,2019-02-01 17:26:00,,,,,MOTOR VEHICLE ACCIDENT,Phone,SERVICES RENDERED,PATROL SHUAN N WILLIAM,,CHAPIN HALL DRIVE
1082,2019-02-01,48118,19-1399,199,2019-02-01 17:34:00,,,2019-02-01 17:34:31,2019-02-01 17:35:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,MAIN STREET
1083,2019-02-01,48145,19-1400,199,2019-02-01 19:10:00,2019-02-01 19:15:42,2019-02-01 19:15:47,2019-02-01 19:21:32,2019-02-01 19:24:48,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL KEVIN P GARNER,"34, 31, 16, 43",WILLIAMSTOWN ROAD
1084,2019-02-02,48251,19-1407,199,2019-02-02 00:55:00,,,2019-02-02 00:55:38,2019-02-02 01:01:40,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,,MAIN ROAD
1085,2019-02-02,48321,19-1408,200,2019-02-02 01:11:00,,,2019-02-02 01:11:55,2019-02-02 01:19:18,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL ANTHONY M DUPRAT,30,BROOK ROAD
