,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
649,2020-01-17,28113,20-761,120,2020-01-17 10:36:00,,,2020-01-17 10:37:11,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,PARK STREET,1
650,2020-01-17,28135,20-762,120,2020-01-17 10:40:00,,,,2020-01-17 10:43:55,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,SPRING STREET,5
651,2020-01-17,28157,20-763,120,2020-01-17 10:43:00,,,2020-01-17 10:43:30,2020-01-17 10:44:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,36,LONGVIEW TERRACE,Narrative: Checked Narrative: Checked Area.
652,2020-01-17,28183,20-764,121,2020-01-17 10:45:00,,,2020-01-17 10:45:58,2020-01-17 10:48:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,CHURCH STREET,Narrative: checked Initiated BUILDING CHECKED/ SECURED
653,2020-01-17,28213,20-765,121,2020-01-17 10:45:00,,,2020-01-17 10:46:34,2020-01-17 10:47:56,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,STONEY LEDGE ROAD,Narrative: Checked Narrative: Checked Area. CHECKED/SECURED
654,2020-01-17,28238,20-766,121,2020-01-17 10:48:00,,,2020-01-17 10:48:52,2020-01-17 10:48:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,ELM STREET,Narrative: checked Narrative: Checked 0216
655,2020-01-17,28264,20-767,121,2020-01-17 10:51:00,,,2020-01-17 10:51:11,2020-01-17 10:51:27,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,N HOOSAC ROAD,Narrative: checked Narrative: Checked 0212
656,2020-01-17,28292,20-768,121,2020-01-17 10:51:00,,,,2020-01-17 10:52:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,36,STRATTON ROAD,Narrative: Checked Narrative: Checked Area.
657,2020-01-17,28318,20-769,122,2020-01-17 10:52:00,,,,2020-01-17 11:07:26,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,36,STRATTON ROAD,Narrative: Checked
658,2020-01-17,28341,20-771,122,2020-01-17 13:43:00,2020-01-17 13:44:27,2020-01-17 13:45:09,2020-01-17 13:55:49,2020-01-17 14:12:16,ALARM,Phone,ALARM FALSE,"PATROL DAVID JENNINGS, D",36,OBLONG ROAD,"Narrative: Entry exist. Home owner contacted, was on a walk. Narrative: Found door and unlocked interior door. Checked open garage inside home and everything appeared to be in order. There were fresh footprints and dog tracks coming out of the down the driveway. garage"
659,2020-01-17,28409,20-772,122,2020-01-17 14:31:00,,,,,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,MAIN STREET,"Narrative: CP reports she informed by her daughter, that her was daughter's friend is headed to the Gulf Mart to buy illegal products. Party wishes to not get involved nor have her daughter involved."
660,2020-01-17,28462,20-784,122,2020-01-17 15:05:00,,,,,FOUND/LOST PROPERTY,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE,"Narrative: Reports loosing a ring of numerous keys, one being a Toyota Car key."
661,2020-01-17,28493,20-773,122,2020-01-17 15:08:00,,,2020-01-17 15:11:45,2020-01-17 15:21:19,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET,9
662,2020-01-17,28515,20-774,122,2020-01-17 15:16:00,2020-01-17 15:17:13,2020-01-17 15:17:54,,2020-01-17 15:24:01,DISABLED M V,Phone,GONE ON ARRIVAL,DISPATCHER LAURIE TUPER,36,COLD SPRING ROAD,Narrative: Disabled Vehicle in south bound lane.
663,2020-01-17,28547,20-775,122,2020-01-17 15:17:00,,,2020-01-17 15:17:56,2020-01-17 15:18:17,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,34,ELM STREET,7
664,2020-01-17,28567,20-776,123,2020-01-17 15:19:00,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,34,BAXTER ROAD,2
665,2020-01-17,28587,20-777,123,2020-01-17 15:25:00,2020-01-17 15:27:11,2020-01-17 15:27:44,2020-01-17 15:29:01,2020-01-17 15:33:28,9-1-1 ABANDONED CALL,911,SERVICES RENDERED,DISPATCHER LAURIE TUPER,34,LUCE ROAD,"Narrative: Reports receiving abandoned 911 call that pinged at above an address. Unable to reach anyone on call back (a). Narrative: Made contact with the residence who ststed they did not dial 911. Everything appeared to be fine, nothing out of place."
666,2020-01-17,28652,20-778,123,2020-01-17 15:46:00,,,2020-01-17 15:47:19,2020-01-17 16:43:55,ASSIST OTHER AGENCY,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,COLD SPRING ROAD,Narrative: Driver's Ed class
667,2020-01-17,28683,20-779,123,2020-01-17 17:05:00,,,2020-01-17 17:05:42,2020-01-17 17:08:47,PARKING CHECK,Initiated,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET,7
668,2020-01-17,28706,20-781,123,2020-01-17 17:39:00,,,2020-01-17 17:39:45,2020-01-17 17:49:07,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,34,COLD SPRING ROAD,M
669,2020-01-17,28777,20-782,123,2020-01-17 20:15:00,,,2020-01-17 20:15:59,2020-01-17 20:16:48,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,NORTH STREET,Narrative: Checked 0029
670,2020-01-17,28804,20-783,123,2020-01-17 20:20:00,,,2020-01-17 20:20:32,2020-01-17 20:21:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT PAUL D THOMPSON,38,SOUTHWORTH STREET,Narrative: Checked 0033
671,2020-01-17,28829,20-785,124,2020-01-17 21:17:00,,,2020-01-17 21:17:10,2020-01-17 21:26:18,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,MAIN STREET,-
672,2020-01-17,28898,20-786,124,2020-01-17 21:53:00,2020-01-17 21:55:03,2020-01-17 21:55:14,2020-01-17 21:56:38,2020-01-17 22:02:25,ALARM,Phone,ALARM FALSE,DISPATCHER LAURIE TUPER,"34, 38, 38",LAURIE DRIVE,"Narrative: Activated burglar alarm, Zone 1 (Vestibule) Narrative: Building secure. Checked building with key holder. She believed the alarm was activated by the balloons in the front of the store. Narrative: Alarm Company called to report Key Holder, will be arriving in 10 minutes in a blue Dodge Avenger."
673,2020-01-17,28980,20-787,124,2020-01-17 22:02:00,,,2020-01-17 22:02:46,2020-01-17 22:13:59,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,34,N HOOSAC ROAD,-
674,2020-01-18,29057,20-788,124,2020-01-18 01:22:00,2020-01-18 01:24:02,2020-01-18 01:24:56,2020-01-18 01:26:59,2020-01-18 01:46:24,SUSPICIOUS ACTIVITY,Phone,UNABLE TO LOCATE,PATROL ANTHONY M DUPRAT,"31, 32",SOUTH STREET,"Narrative: Security reports suspicious male party walking property on tried to make contact with involved party but could not find him due to losing sight of him on cameras. Narrative: Checked entire property, unable to locate anyone."
675,2020-01-18,29126,20-791,125,2020-01-18 02:22:00,,,2020-01-18 02:23:25,,SUSPICIOUS MOTOR VEHICLE,Initiated,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,COLD SPRING ROAD,"Narrative: M/V parked in the parking lot, unoccupied."
676,2020-01-18,29186,20-792,125,2020-01-18 03:55:00,,,2020-01-18 03:56:00,2020-01-18 03:56:05,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,D
677,2020-01-18,29210,20-793,125,2020-01-18 08:29:00,,,2020-01-18 08:29:40,2020-01-18 08:30:04,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD,Narrative: checked CHECKED/SECURED
678,2020-01-18,29235,20-794,125,2020-01-18 08:33:00,,,2020-01-18 08:33:56,2020-01-18 08:35:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,MCLEAN COURT,Narrative: Checked
679,2020-01-18,29257,20-795,125,2020-01-18 08:39:00,2020-01-18 08:39:51,2020-01-18 08:40:07,2020-01-18 08:42:39,2020-01-18 08:46:44,ALARM,911,ALARM FALSE,"PATROL DAVID JENNINGS, D",30,STRATTON ROAD,"Narrative: Interior. Narrative: Residence secure, unknown reason for activation."
680,2020-01-18,29292,20-796,125,2020-01-18 08:47:00,,,2020-01-18 08:47:32,2020-01-18 08:47:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,STRATTON ROAD,Narrative: Also refer to call #
681,2020-01-18,29319,20-795,126,,,,,,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,MICHAEL STRIZZI,,BEE HILL ROAD,Narrative: checked Initiated CHECKED/SECURED
682,2020-01-18,29324,20-797,126,2020-01-18 08:54:00,,,2020-01-18 08:54:50,2020-01-18 08:55:03,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,FRENIER AVENUE,Narrative: checked
683,2020-01-18,29345,20-798,126,2020-01-18 08:55:00,,,2020-01-18 08:55:28,2020-01-18 08:55:44,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HARWOOD STREET,Narrative: checked
684,2020-01-18,29368,20-799,126,2020-01-18 08:58:00,,,2020-01-18 08:58:37,2020-01-18 08:58:47,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,BRYANT STREET,Narrative: Checked
685,2020-01-18,29391,20-800,126,2020-01-18 09:01:00,,,2020-01-18 09:01:11,2020-01-18 09:01:20,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD,Narrative: Checked
686,2020-01-18,29415,20-801,126,2020-01-18 10:38:00,,,2020-01-18 10:38:28,2020-01-18 10:38:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,HAWTHORNE ROAD,Narrative: Checked
687,2020-01-18,29439,20-802,126,2020-01-18 10:39:00,,,,2020-01-18 10:40:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,HILL PROVINCE ROAD,Narrative: Checked
688,2020-01-18,29464,20-803,127,2020-01-18 10:43:00,,,2020-01-18 10:43:17,2020-01-18 10:43:20,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,PETERSBURG ROAD,0
689,2020-01-18,29486,20-804,127,2020-01-18 11:04:00,,,2020-01-18 11:04:49,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,COLD SPRING ROAD,Narrative: Checked
690,2020-01-18,29509,20-805,127,2020-01-18 11:14:00,2020-01-18 11:22:39,,2020-01-18 11:22:46,2020-01-18 11:23:06,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,"34, 34, 34",STRATTON ROAD,6
691,2020-01-18,29539,20-806,127,2020-01-18 11:16:00,,,2020-01-18 11:16:49,2020-01-18 11:17:53,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,LONGVIEW TERRACE,Narrative: checked
692,2020-01-18,29561,20-807,127,2020-01-18 11:20:00,,,2020-01-18 11:20:51,2020-01-18 11:22:27,PARKING CHECK,Initiated,PATROL ADVISED,PATROL BRAD SACCO,34,STONEY LEDGE ROAD,Narrative: checked
693,2020-01-18,29584,20-808,127,2020-01-18 11:25:00,,,,2020-01-18 11:29:45,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,34,SPRING STREET,5
694,2020-01-18,29604,20-809,127,2020-01-18 11:30:00,,,2020-01-18 11:30:18,2020-01-18 11:30:29,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,34,BAXTER ROAD,9
695,2020-01-18,29624,20-810,127,2020-01-18 11:33:00,,,2020-01-18 11:34:08,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,KEEP HILL ROAD,6
696,2020-01-18,29646,20-811,128,2020-01-18 12:42:00,2020-01-18 12:44:42,,2020-01-18 12:47:25,2020-01-18 12:54:38,DISTURBANCE,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","30, 34",LUCE ROAD,"Narrative: Party states 2 white males were looking at the house now won't leave. CP states no weapons, and they are watching tv Narrative: Made contact with the homeowner who stated he didnt call 911. He stated his wife has alzheimer's and may have. Spoke with her and she stated she did call because ""They wouldnt leave"". She was referring to her husband and another party who wasnt really there. All is well and nothing further is needed at this time."
697,2020-01-18,29755,20-813,128,2020-01-18 13:39:00,,,,2020-01-18 13:41:50,MOTOR VEHICLE STOP,Initiated,NO ACTION REQUIRED,PATROL BRAD SACCO,34,GREEN RIVER ROAD,Narrative: Switched a number when running the plate. No violation
698,2020-01-18,29793,20-814,128,2020-01-18 15:59:00,,,,,FOUND/LOST PROPERTY,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,COLD SPRING ROAD,Narrative: Reports loosing his IPhone 6 (in a blue Case) in the High School Gym friday. Has already contacted the High School.
699,2020-01-18,29835,20-815,128,2020-01-18 16:28:00,2020-01-18 16:29:44,2020-01-18 16:29:48,2020-01-18 16:33:19,2020-01-18 16:47:21,MOTOR VEHICLE ACCIDENT,911,INVESTIGATED / REPORT TAKEN,DISPATCHER LAURIE TUPER,34,COBBLEVIEW ROAD,"Narrative: MVC, no apparent injuries, everyone out of the vehicles. Refer To Accident: 20-8-AC"
700,2020-01-18,29966,20-816,128,2020-01-18 16:30:00,,2020-01-18 16:31:37,2020-01-18 16:36:12,2020-01-18 16:40:44,PARKING COMPLAINT,Phone,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,38,ELLIOTT DRIVE,"Narrative: Report of Subaru blocking the Purple Pub driveway, parked a illegally. Narrative: Veh. tagged."
701,2020-01-18,30034,20-817,129,2020-01-18 18:26:00,2020-01-18 18:30:10,2020-01-18 18:30:45,2020-01-18 18:41:46,2020-01-18 18:42:21,MOTOR VEHICLE LOCK OUT,Phone,VEHICLE OPENED,DISPATCHER LAURIE TUPER,38,SIMONDS ROAD,Narrative: Silver Ford Explorer. For 01/19/2020 Sunday Date: -
702,2020-01-18,30097,20-823,129,2020-01-18 00:33:00,2020-01-18 00:36:22,,2020-01-18 00:36:32,2020-01-18 00:54:03,B.O.L.O.,Phone,UNABLE TO LOCATE,PATROL ANTHONY M DUPRAT,"31, 32",SIMONDS ROAD,Narrative: BOLO FORD F150 9HS984 vehicle should have driver side front end damage. Involved in hit and at VFW in NA. NAPD to run contact MSP to respond to party address.
703,2020-01-18,30157,20-826,129,2020-01-18 01:06:00,2020-01-18 02:32:51,2020-01-18 02:32:57,2020-01-18 02:44:44,2020-01-18 03:43:55,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT,PATROL ANTHONY M DUPRAT,"31, 32, 37k, 36, 37k",ROARING BROOK ROAD,Narrative: MSs keports highway truck off the road. Narrative: MSP reconstruction notified awaiting call back Narrative: 37K reports MSP recon enroute ETA 2 hours Narrative: 37k reports MSP recon and CPAK declined. Invovied party stable at this point. Narrative: 0935- Highway truck removed from ditch and being transported to DPW Refer To Accident: 20-9-AC
704,2020-01-18,30295,20-829,130,2020-01-18 04:11:00,,,2020-01-18 04:12:13,2020-01-18 04:12:24,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD,4
705,2020-01-18,30318,20-830,130,2020-01-18 07:47:00,,,2020-01-18 07:47:35,2020-01-18 07:47:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD,Narrative: Not plowed Narrative: checked Narrative: Checked 0252
706,2020-01-18,30347,20-832,130,2020-01-18 07:50:00,,,2020-01-18 07:51:03,2020-01-18 07:51:40,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HAWTHORNE ROAD,Narrative: Not plowed Narrative: checked Narrative: done
707,2020-01-18,30374,20-833,130,2020-01-18 07:52:00,,,,2020-01-18 07:53:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HILL PROVINCE ROAD,Narrative: checked Narrative: done
708,2020-01-18,30399,20-834,130,2020-01-18 07:56:00,,,2020-01-18 07:56:42,2020-01-18 07:57:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,NORTH STREET,Narrative: checked Narrative: done CHECKED/SECURED
709,2020-01-18,30424,20-835,131,2020-01-18 08:02:00,,,2020-01-18 08:03:25,2020-01-18 08:03:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,"36, 36",FRENIER AVENUE,"Narrative: plowed not Narrative: checked Narrative: checked Narrative: Checked 0104 20~836 0803 Initiated BUILDING CHECK BUILDING CHECKED/ SECURED - Call Taker: PATROL TANIA HERNANDEZ Location/Address: HARWOOD ST Unit: 36 ArvdG-08:03:25 Clrd-08:03:54 Narrative: not plowed Narrative: checked, ditto Narrative: checked Narrative: Checked 0106"
710,2020-01-18,30485,20-837,131,,,,2020-01-18 08:21:31,2020-01-18 08:22:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,ELM STREET,"Narrative: not plowed Narrative: checked, ditto Narrative: done"
711,2020-01-18,30513,20-838,131,2020-01-18 08:24:00,,,,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: checked Narrative: done
712,2020-01-18,30538,20-839,132,2020-01-18 08:26:00,,,2020-01-18 08:26:23,2020-01-18 08:27:13,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: not plowed Narrative: checked Narrative: done Narrative: done
713,2020-01-18,30570,20-840,132,2020-01-18 08:41:00,,,2020-01-18 08:41:46,2020-01-18 08:43:33,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,STONEY LEDGE ROAD,Narrative: checked Narrative: checked Narrative: Checked 0121
714,2020-01-18,30599,20-841,132,2020-01-18 08:44:00,,,2020-01-18 08:45:19,2020-01-18 08:45:40,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,STRATTON ROAD,Narrative: checked Narrative: checked Narrative: Checked 0115
715,2020-01-18,30627,20-842,132,2020-01-18 08:46:00,,,2020-01-18 08:46:55,2020-01-18 08:47:28,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,LONGVIEW TERRACE,Narrative: checked Narrative: checked Narrative: Checked 0129
716,2020-01-18,30655,20-843,133,2020-01-18 09:15:00,,,2020-01-18 09:15:52,2020-01-18 09:16:08,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,KEEP HILL ROAD,Narrative: checked Narrative: Checked 0201
717,2020-01-18,30682,20-844,133,2020-01-18 10:07:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,OBLONG ROAD,D
718,2020-01-18,30699,20-845,133,2020-01-18 10:18:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,BULKLEY STREET,T
719,2020-01-18,30718,20-846,133,2020-01-18 10:23:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KEVIN P GARNER,,BEE HILL ROAD,D
720,2020-01-18,30736,20-847,133,2020-01-18 10:30:00,,,,,ALARM PERMIT RENEWAL,Other,PERMIT ISSUED,PATROL KALVIN DZIEDZIAK,,SWEET FARM ROAD,D
721,2020-01-18,30756,20-848,133,2020-01-18 10:45:00,,,2020-01-18 10:45:37,2020-01-18 11:06:46,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,LONGVIEW TERRACE,Narrative: checked
722,2020-01-18,30778,20-851,133,2020-01-18 13:11:00,2020-01-18 13:14:53,2020-01-18 13:15:46,2020-01-18 13:21:24,2020-01-18 13:50:50,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT TAKEN,PATROL KALVIN DZIEDZIAK,36,LATHAM STREET,-
723,2020-01-18,30872,05811-4927,133,,,,,,LARCENY,Other,ALARM,PATROL SHUAN N WILLIAM,,ARNOLD STREET,"Narrative: Minor MVA, no injuries. Parties located in hockey rink parking lot. Refer To Accident: 20-10-AC"
724,2020-01-18,30912,20-852,134,2020-01-18 16:22:00,,,2020-01-18 16:23:06,2020-01-18 16:23:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTHWORTH STREET,Narrative: done
725,2020-01-18,30936,20-853,134,2020-01-18 16:51:00,,,,2020-01-18 16:55:29,DISABLED M V,911,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,HALEY STREET,"Narrative: 01/19/2020 1654 Vehicle is overheating, has her father - coming from Pownal to assist. On side street, not a traffic hazard. Will call if PD assistance is needed. Narrative: 01/19/2020 1826 - vehicle gone."
726,2020-01-18,31041,20-854,134,2020-01-18 16:59:00,,,2020-01-18 17:00:02,2020-01-18 17:00:25,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET,Narrative: 01/19/2020 1700 - no violations
727,2020-01-18,31068,20-856,134,2020-01-18 19:37:00,,,2020-01-18 19:37:31,2020-01-18 19:43:04,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,32,NEW ASHFORD ROAD,F
728,2020-01-18,31140,20-857,134,2020-01-18 19:49:00,,,,2020-01-18 19:56:12,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL ANTHONY M DUPRAT,30,WATER STREET,M
729,2020-01-18,31216,20-858,135,2020-01-18 19:59:00,,,2020-01-18 19:59:50,2020-01-18 20:09:25,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL ANTHONY M DUPRAT,30,MAIN STREET,F
730,2020-01-18,31288,20-859,135,2020-01-18 20:18:00,,,2020-01-18 20:18:16,2020-01-18 20:26:52,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,N HOOSAC ROAD,M
731,2020-01-18,31362,20-860,135,2020-01-18 20:28:00,,,2020-01-18 20:28:39,2020-01-18 20:36:35,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL ANTHONY M DUPRAT,30,DEER RIDGE RUN,M
732,2020-01-18,31434,20-661,135,2020-01-18 21:03:00,,,2020-01-18 21:05:51,2020-01-18 21:07:09,SUSPICIOUS MOTOR VEHICLE,Initiated,LOG ENTRY REQUEST,PATROL JOHN J MCCONNELL JR,38,WILLIAMSTOWN ROAD,Narrative: Two vehicles parked in the lot on Chuched St. Both parties advied lot closed after dark.
733,2020-01-18,31565,20-862,135,2020-01-18 22:00:00,,,,,ROAD CONDITIONS,Phone,TAKEN/REFERRED TO OTHER AGENCY,DISPATCHER LAURIE TUPER,,WILLIAMSTOWN ROAD,Narrative: Requests DPW be notified of slippery road conditions. Craig notified.
734,2020-01-18,31595,20-863,136,2020-01-18 22:16:00,2020-01-18 22:18:37,2020-01-18 22:19:05,2020-01-18 22:23:31,2020-01-18 22:38:52,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT,DISPATCHER WILLIAM C JENNINGS JR,30,LAURIE DRIVE,"Narrative: Requests officer meet their officer on the first level, west end of the parking garage. Person had been involved in an accident with vehicle damage. Narrative: backed into Mission Park, the Involved party a MV at owner of the other invovled vehicle was not around to exchange information, party tried to take pictures but it was too dark to do so. Advised party they need to call and report the MVA while it be properly investigated. on scene so can WCSS will send an email to employees and try to find the other invovied vehicle/owner. Refer To Accident: 20-11-AC 01/20/2020 For Date: - Monday"
735,2020-01-20,31796,20-867,136,2020-01-20 03:56:00,,,2020-01-20 03:56:31,2020-01-20 03:56:41,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD,1
736,2020-01-20,31819,20-869,136,2020-01-20 05:56:00,,,,2020-01-20 06:02:20,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,COLD SPRING ROAD,-
737,2020-01-20,31884,20-870,136,2020-01-20 06:20:00,,,,2020-01-20 06:26:37,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,COLD SPRING ROAD,F
